gene_symbol	chromosome_name
CTHRC1	8
ENPP2	8
GDF6	8
HAS2	8
RUNX1T1	8
TACC1	8
ADAM28	8
ANGPT1	8
ANK1	8
ARHGAP39	8
BAALC	8
BNIP3L	8
CA13	8
CA8	8
CHMP4C	8
CRISPLD1	8
CSPP1	8
DECR1	8
DERL1	8
DGAT1	8
DOCK5	8
E2F5	8
EBF2	8
EFCAB1	8
ENPP2	8
EPPK1	8
ESRP1	8
FABP4	8
FABP5	8
FAM167A	8
FAM83H	8
FAM83H	8
FAM84B	8
FAM86B1	8
FAM92A1	8
FBXO16	8
FBXO32	8
FZD3	8
GDAP1	8
GINS4	8
GRHL2	8
GTF2E2	8
HNF4G	8
HRSP12	8
JPH1	8
LPL	8
LZTS1	8
MAPK15	8
MAPK15	8
MCM4	8
NRG1	8
PDE7A	8
PROSC	8
PVT1	8
PXDNL	8
RAB11FIP1	8
RHPN1	8
SAMD12	8
SDC2	8
SDCBP	8
SFRP1	8
SQLE	8
TACC1	8
TMEM55A	8
TMEM67	8
TMEM71	8
TNFRSF10A	8
TPD52	8
TRPS1	8
TSPYL5	8
ZFPM2	8
ZNF250	8
ZNF7	8
BMP1	8
C8orf58	8
CDCA2	8
COL14A1	8
CTHRC1	8
DLC1	8
EBF2	8
GINS4	8
GPIHBP1	8
HAS2	8
LOXL2	8
LZTS1	8
MMP16	8
NECAB1	8
NRG1	8
PDGFRL	8
PLAT	8
PREX2	8
RECQL4	8
RHOBTB2	8
RUNX1T1	8
SNAI2	8
SOX17	8
STMN2	8
SULF1	8
SYBU	8
WISP1	8
ZFHX4	8
ZFPM2	8
ADAMTSL1	9
ANGPTL2	9
GALNT12	9
LHX6	9
RECK	9
TLR4	9
ABCA1	9
ACO1	9
AK3	9
ANGPTL2	9
ANKS6	9
AQP3	9
AQP7	9
AQP7P1	9
ASB6	9
ASS1	9
ASTN2	9
B4GALT1	9
BSPRY	9
C9orf152	9
CDK20	9
CDKN2B	9
CNTFR	9
COL15A1	9
COL27A1	9
CORO2A	9
CTNNAL1	9
DDX31	9
DFNB31	9
DMRT2	9
ECM2	9
ENG	9
ENTPD2	9
FAM102A	9
FAM189A2	9
FANCC	9
GNG10	9
GOLM1	9
GRIN1	9
GSN	9
HABP4	9
HSDL2	9
IFT74	9
KDM4C	9
KIF12	9
KIF24	9
LMX1B	9
NAA35	9
NIPSNAP3B	9
NPR2	9
PALM2-AKAP2	9
PCSK5	9
PIGO	9
PIP5KL1	9
PLIN2	9
PRPF4	9
RALGPS1	9
RASEF	9
RGS3	9
ROR2	9
SECISBP2	9
SH3GLB2	9
SLC28A3	9
SMC5	9
ST6GALNAC6	9
STOM	9
STRBP	9
STXBP1	9
SURF4	9
SURF4	9
TEK	9
TESK1	9
TEX10	9
TLR4	9
VAV2	9
WDR34	9
WNK2	9
ZBTB43	9
ZBTB5	9
ZCCHC6	9
ZNF169	9
ZNF462	9
ZNF618	9
ZNF782	9
ALDH1B1	9
ANGPTL2	9
ANP32B	9
ASPN	9
BNC2	9
C9orf40	9
CERCAM	9
CKS2	9
COL15A1	9
COL5A1	9
DNM1	9
ECM2	9
EXOSC2	9
GAS1	9
GLIS3	9
MAMDC2	9
MAMDC2	9
MELK	9
NPR2	9
NTNG2	9
OGN	9
OLFML2A	9
OMD	9
PCSK5	9
PSAT1	9
PTPRD	9
RECK	9
ROR2	9
SVEP1	9
TEK	9
TPM2	9
ZNF367	9
BICC1	10
C10orf128	10
CH25H	10
CPXM2	10
CXCL12	10
PTPRE	10
VIM	10
ZEB1	10
ACBD7	10
ACTR1A	10
ADRA2A	10
ADRB1	10
AIFM2	10
AKR1C1	10
AKR1C2	10
AKR1C3	10
ALDH18A1	10
ANK3	10
ANKRD16	10
ANKRD22	10
APBB1IP	10
ARHGAP19	10
AVPI1	10
BNIP3	10
BTRC	10
C10orf2	10
C10orf25	10
C10orf35	10
C10orf54	10
C10orf90	10
CCDC6	10
CELF2	10
COL17A1	10
CTBP2	10
CUTC	10
CYP2E1	10
DHX32	10
DLG5	10
DNAJC12	10
EBF3	10
ECHS1	10
EMX2	10
EMX2OS	10
ENTPD7	10
FANK1	10
FGFR2	10
GATA3	10
GDF10	10
GPRIN2	10
GRK5	10
GSTO2	10
H2AFY2	10
HELLS	10
INPP5A	10
JAKMIP3	10
KCNIP2	10
KIAA1217	10
KIAA1462	10
LDB1	10
LRRC27	10
MMRN2	10
MORN4	10
MSRB2	10
NEBL	10
NMT2	10
NOLC1	10
NRP1	10
NSUN6	10
NT5C2	10
OAT	10
OPTN	10
PDCD11	10
PDCD4	10
PHYH	10
POLR3A	10
PPP3CB	10
PSTK	10
RASGEF1A	10
RHOBTB1	10
RSU1	10
RTKN2	10
SAR1A	10
SEC24C	10
SEMA4G	10
SFMBT2	10
SORBS1	10
TRIM8	10
TSPAN14	10
USMG5	10
USP54	10
VIM	10
VWA2	10
ZCCHC24	10
ZEB1	10
ZFYVE27	10
ZNF239	10
ZNF33A	10
ZNF33B	10
ZNF438	10
ACTA2	10
ADAM12	10
ADAMTS14	10
BICC1	10
C10orf55	10
CCDC3	10
CDK1	10
CEP55	10
CHST15	10
CXCL12	10
CYP26A1	10
DOCK1	10
EBF3	10
EMX2	10
EMX2OS	10
FAM13C	10
FUT11	10
GRID1	10
HTRA1	10
ITGB1	10
KIAA1217	10
KIAA1462	10
MARVELD1	10
MCM10	10
MMRN2	10
MYOF	10
NRP1	10
PLAC9	10
PLAU	10
PRKG1	10
SH3PXD2A	10
UNC5B	10
VCL	10
VIM	10
ZCCHC24	10
ZEB1	10
ZNF365	10
ARHGAP20	11
CD248	11
ETS1	11
FEZ1	11
FLI1	11
IFITM1	11
LRRC32	11
LRRN4CL	11
NNMT	11
OLFML1	11
P4HA3	11
PRR5L	11
THY1	11
ACAT1	11
ACER3	11
AGBL2	11
ANKK1	11
ANO1	11
ANO9	11
APIP	11
ARFIP2	11
ARHGAP32	11
ARL2	11
ATHL1	11
B4GALNT4	11
BARX2	11
BBOX1	11
BBS1	11
BEST1	11
C11orf52	11
C11orf73	11
C11orf80	11
C2CD3	11
CAT	11
CD81	11
CD82	11
CDC42BPG	11
CDC42EP2	11
CDKN1C	11
CDKN1C	11
CHKA	11
CHRM1	11
CPSF7	11
CREBZF	11
CYP2R1	11
DENND5A	11
DRD2	11
EHF	11
ELF5	11
EPS8L2	11
ESAM	11
ETS1	11
EXPH5	11
FADS3	11
FLI1	11
FNBP4	11
FOLH1	11
FOLR1	11
FZD4	11
GLB1L2	11
GRIA4	11
GYLTL1B	11
H19	11
HINFP	11
HPS5	11
HRASLS5	11
HSPB2	11
IGSF22	11
KCTD14	11
KDM2A	11
KIF18A	11
LDHA	11
LGALS12	11
LMO2	11
LRRC56	11
LRRC56	11
LRRN4CL	11
MARK2	11
MCAM	11
MED17	11
MICALCL	11
MMP7	11
MPZL3	11
MTL5	11
MUC15	11
NAA40	11
NAT10	11
NAV2	11
NEU3	11
NFRKB	11
NOX4	11
NXF1	11
OR51E1	11
OVOL1	11
PARVA	11
PDE2A	11
PDE3B	11
PGAP2	11
PKNOX2	11
PKP3	11
PLA2G16	11
PLEKHA7	11
PLEKHB1	11
PNPLA2	11
POLR2L	11
POU2F3	11
PPFIBP2	11
PRDM10	11
PRPF19	11
PRRG4	11
PVRL1	11
PYGM	11
RAB38	11
RAD9A	11
RASSF7	11
RASSF7	11
RDX	11
RIC3	11
ROBO4	11
SERPING1	11
SHANK2	11
SLC1A2	11
SLC35C1	11
SORL1	11
SPTBN2	11
SSH3	11
ST14	11
ST5	11
SYT12	11
SYT7	11
SYT8	11
TMEM109	11
TMEM123	11
TMEM126A	11
TMEM132A	11
TMEM25	11
TMPRSS13	11
TNNT3	11
TRIM29	11
TSPAN18	11
TSPAN4	11
TTC12	11
UCP2	11
UVRAG	11
VEGFB	11
WNT11	11
ZDHHC13	11
ZNF195	11
ZNF202	11
ARHGAP1	11
ARHGAP20	11
ARHGEF17	11
CAPN5	11
CD248	11
CDCA5	11
CHEK1	11
CREB3L1	11
CRY2	11
DCHS1	11
DKK3	11
EFEMP2	11
ESAM	11
FAT3	11
FEZ1	11
FIBIN	11
FZD4	11
H19	11
HSPB2	11
IGF2	11
ILK	11
JAM3	11
LAYN	11
LRP4	11
LRRC32	11
LRRN4CL	11
LUZP2	11
MFRP	11
MICAL2	11
MRGPRF	11
MRVI1	11
NAALADL1	11
NNMT	11
NOX4	11
NTM	11
OLFML1	11
OPCML	11
P4HA3	11
PARVA	11
PDGFD	11
PHLDB1	11
PRR5L	11
RAB3IL1	11
ROBO4	11
SCN2B	11
SCN4B	11
SERPING1	11
SERPINH1	11
SPON1	11
TAGLN	11
THY1	11
TSPAN18	11
A2M	12
ACVRL1	12
C1R	12
C1S	12
CCND2	12
CHST11	12
CLEC1A	12
CLEC2B	12
CSRP2	12
DCN	12
ELK3	12
FBXL14	12
FMNL3	12
IGFBP6	12
ITGA5	12
LRP1	12
MANSC1	12
NUAK1	12
PLXNC1	12
SLC2A3	12
TBX5	12
ABCC9	12
ACACB	12
ACVR1B	12
ACVRL1	12
ADIPOR2	12
ALDH2	12
AMIGO2	12
ANKRD13A	12
ANKS1B	12
ANO6	12
ATXN7L3B	12
AVPR1A	12
B4GALNT3	12
BCL7A	12
CACNA1C	12
CACNA2D4	12
CASC1	12
CCDC64	12
CCDC65	12
CCDC92	12
CCDC92	12
CD63	12
CD9	12
CDK2	12
CHD4	12
CLEC2B	12
COL2A1	12
CPM	12
CPSF6	12
CYP27B1	12
DNAJC22	12
DTX1	12
DTX3	12
DUSP16	12
DUSP16	12
EPS8	12
ERBB3	12
ESYT1	12
ETV6	12
FAM60A	12
FAM60A	12
FBXW8	12
FGD6	12
FKBP4	12
GABARAPL1	12
GLS2	12
GPD1	12
GRIP1	12
HIST4H4	12
HOXC8	12
IFT81	12
ISCU	12
ITGA7	12
KCNJ8	12
KDM2B	12
KIF5A	12
KRT18	12
KRT7	12
KRT80	12
KSR2	12
LMO3	12
LRRIQ1	12
MBD6	12
METTL7A	12
MFAP5	12
MGST1	12
MSI1	12
NDUFA12	12
NDUFA4L2	12
NINJ2	12
NUAK1	12
PAN2	12
PAWR	12
PDE1B	12
PHC1	12
PIK3C2G	12
PIP4K2C	12
PPM1H	12
PPP1R1A	12
PTPRB	12
RAB3IP	12
RAP1B	12
RASAL1	12
RBMS2	12
RDH5	12
RFC5	12
SART3	12
SCN8A	12
SCNN1A	12
SLC11A2	12
SLC26A10	12
SLC38A1	12
SPATS2	12
STX2	12
STYK1	12
SUDS3	12
TMEM132C	12
TRPV4	12
VDR	12
VPS29	12
VSIG10	12
VWF	12
WSB2	12
XRCC6BP1	12
ZCCHC8	12
ZNF10	12
ZNF140	12
ZNF26	12
ZNF384	12
ZNF84	12
ABCC9	12
ALDH1L2	12
ATF7	12
AVPR1A	12
BCAT1	12
C1S	12
CACNA1C	12
CCDC77	12
CDCA3	12
CIT	12
CNTN1	12
DCN	12
ELK3	12
FIGNL2	12
FOXM1	12
GLT8D2	12
HOXC6	12
HOXC8	12
HSD17B6	12
IKBIP	12
ITGA5	12
KCNJ8	12
KCNMB4	12
KDM2B	12
KERA	12
LIMA1	12
LRP1	12
LUM	12
MFAP5	12
MMP19	12
MSRB3	12
NCAPD2	12
NINJ2	12
NUAK1	12
PDE3A	12
PDZRN4	12
PPFIA2	12
PPFIBP1	12
PTPRB	12
RAD51AP1	12
REP15	12
SLC38A4	12
SPRYD3	12
SSPN	12
TBX5	12
TMEM119	12
TROAP	12
UNG	12
WNT5B	12
ENOX1	13
FOXO1	13
KCTD12	13
LHFP	13
RASA3	13
RASA3	13
ARHGEF7	13
COG3	13
COL4A1	13
ENOX1	13
FARP1	13
FLT1	13
GPC6	13
GRTP1	13
GTF3A	13
IL17D	13
KLF5	13
LHFP	13
LMO7	13
MIPEP	13
MYO16	13
NALCN	13
PCDH9	13
POMP	13
PSPC1	13
RASA3	13
RASA3	13
RFC3	13
SGCG	13
SLC25A15	13
SLC7A1	13
SLITRK5	13
SPATA13	13
TNFRSF19	13
DIAPH3	13
DZIP1	13
FGF14	13
FOXO1	13
GAS6	13
GJB2	13
GPC6	13
ITGBL1	13
KDELC1	13
LATS2	13
LHFP	13
MAB21L1	13
NALCN	13
OXGR1	13
POSTN	13
STARD13	13
THSD1	13
TNFRSF19	13
GNG2	14
RHOJ	14
ZBTB42	14
ACOT1	14
ACOT2	14
AKAP5	14
AP1G2	14
ATL1	14
BTBD6	14
C14orf79	14
CALM1	14
CATSPERB	14
CATSPERB	14
CCDC85C	14
CFL2	14
CHD8	14
CLEC14A	14
CTAGE5	14
DLST	14
EFS	14
EML1	14
EML5	14
FBLN5	14
FBXO34	14
FERMT2	14
FOXA1	14
FOXN3	14
GNG2	14
IFI27	14
IPO4	14
ITPK1	14
LRRC16B	14
MAP3K9	14
METTL3	14
MTHFD1	14
NDUFB1	14
NID2	14
PLD4	14
PLEK2	14
PLEKHH1	14
PNMA1	14
PNN	14
PPP2R3C	14
PRMT5	14
PSMC1	14
PYGL	14
RAB15	14
RBM23	14
RNASE1	14
RNASE4	14
RPS6KA5	14
SALL2	14
SEC23A	14
SETD3	14
SIPA1L1	14
SLC22A17	14
SLC25A29	14
SNHG10	14
TC2N	14
TC2N	14
TDP1	14
TECPR2	14
TMEM30B	14
TRIM9	14
TTC5	14
TTC7B	14
TTC8	14
TTC9	14
TTLL5	14
VTI1B	14
ZBTB42	14
AHNAK2	14
C14orf37	14
CLEC14A	14
DACT1	14
EML1	14
FBLN5	14
FERMT2	14
FLRT2	14
FRMD6	14
HHIPL1	14
LTBP2	14
MEG3	14
MMP14	14
NID2	14
PELI2	14
PRKD1	14
PTPN21	14
RHOJ	14
SEC23A	14
TGFB3	14
WARS	14
CYP11A1	15
FBN1	15
IL16	15
NDN	15
ADAMTSL3	15
ANXA2	15
AP3B2	15
ATP8B4	15
AVEN	15
C15orf48	15
C15orf62	15
CA12	15
CATSPER2	15
CGNL1	15
CHD2	15
CKMT1B	15
CORO2B	15
CRABP1	15
CSPG4	15
CT62	15
DNM1P35	15
DUOX1	15
DUOXA1	15
DYX1C1	15
ELL3	15
ETFA	15
FAH	15
FAM174B	15
FBN1	15
FMN1	15
GLDN	15
GNB5	15
GOLGA6L9	15
GOLGA6L9	15
GOLGA8A	15
GOLGA8B	15
GRAMD2	15
HOMER2	15
IGF1R	15
IQCH	15
LARP6	15
MAP2K1	15
MAPKBP1	15
MCTP2	15
MORF4L1	15
NDN	15
NEO1	15
NMB	15
PAK6	15
PDE8A	15
PLA2G4F	15
PLIN1	15
PPIP5K1	15
RBPMS2	15
RHOV	15
SEC11A	15
SEMA4B	15
SHC4	15
SIN3A	15
SMAD6	15
SPINT1	15
SPTBN5	15
STRC	15
SV2B	15
TBC1D2B	15
TEX9	15
TGM5	15
THSD4	15
TMED3	15
TMEM87A	15
TP53BP1	15
TSPAN3	15
TYRO3	15
WDR73	15
ZNF710	15
ZNF774	15
ADAMTS7	15
ARHGAP11A	15
ARHGAP11A	15
ARHGAP11A	15
ATP10A	15
BLM	15
BUB1B	15
C15orf59	15
CCNB2	15
CD276	15
CILP	15
CORO2B	15
CYP11A1	15
DLL4	15
FBN1	15
GREM1	15
GREM1	15
GREM1	15
ISLR	15
ITGA11	15
LARP6	15
LOXL1	15
MAGEL2	15
MAP1A	15
NDN	15
NUSAP1	15
OIP5	15
PEX11A	15
PRC1	15
PRTG	15
RAD51	15
RASL12	15
ST8SIA2	15
THBS1	15
TJP1	15
TJP1	15
UACA	15
CRISPLD2	16
IL4R	16
IRX3	16
VAT1L	16
ACSM1	16
ACSM3	16
ACSM5	16
ARHGAP17	16
ARL2BP	16
ASPHD1	16
ATP2C2	16
CALB2	16
CALB2	16
CASKIN1	16
CCDC113	16
CCDC64B	16
CDH1	16
CDH3	16
CDH5	16
CETP	16
CHTF18	16
CMTM4	16
COG7	16
CPNE2	16
CPNE7	16
CTCF	16
CX3CL1	16
DOC2A	16
DYNLRB2	16
EARS2	16
ELMO3	16
ESRP2	16
FA2H	16
FBXL16	16
GDE1	16
GGA2	16
GINS2	16
GOT2	16
HYDIN	16
IRX3	16
IRX5	16
KIAA0556	16
KIF22	16
LYRM1	16
MAP1LC3B	16
MAPK3	16
MARVELD3	16
MPHOSPH6	16
MT1G	16
MTHFSD	16
NETO2	16
NTAN1	16
NTAN1	16
PLEKHG4	16
PRSS22	16
PRSS22	16
PRSS27	16
PRSS8	16
RFWD3	16
RHBDF1	16
RPGRIP1L	16
RSPRY1	16
SBK1	16
SCNN1G	16
SDR42E1	16
SETD6	16
SEZ6L2	16
SF3B3	16
SLC7A6	16
SNN	16
SPIRE2	16
SRL	16
TK2	16
TMC7	16
TMEM231	16
TSNAXIP1	16
USP10	16
VKORC1	16
WDR59	16
WDR90	16
ZG16B	16
ZG16B	16
ZNF263	16
ZNF423	16
ZNF500	16
ZNF75A	16
ZNF785	16
ABAT	16
ALG1	16
C16orf62	16
CACNA1H	16
CDH11	16
CDH13	16
CDH5	16
CDT1	16
CENPN	16
CES1	16
CES1	16
CMTM3	16
CRISPLD2	16
DDX28	16
DHODH	16
FANCA	16
GDE1	16
GLIS2	16
MMP2	16
MYH11	16
MYH11	16
PLK1	16
RFWD3	16
SALL1	16
SLC12A4	16
SNX29	16
SPIRE2	16
TGFB1I1	16
TMC5	16
TMEM170A	16
TMEM204	16
ZC3H18	16
ZNF423	16
CD300C	17
CNTNAP1	17
EVI2A	17
FAM20A	17
GAS7	17
MFAP4	17
PECAM1	17
PRKCA	17
SLFN11	17
SPNS2	17
TIMP2	17
ABCA8	17
ABHD15	17
ACOX1	17
ALDH3A2	17
ALOX12P2	17
ANKRD40	17
AOC3	17
ARHGEF15	17
ASPA	17
ATAD5	17
ATP5H	17
BAIAP2	17
BZRAP1	17
C17orf100	17
C17orf100	17
C17orf107	17
C17orf75	17
C17orf96	17
C17orf96	17
C1QTNF1	17
CALCOCO2	17
CANT1	17
CARD14	17
CCDC103	17
CCDC57	17
CD300LG	17
CHD3	17
CLDN7	17
CNTD1	17
CNTROB	17
COIL	17
COPZ2	17
CYB561	17
CYGB	17
DCAF7	17
DHRS13	17
DHX33	17
DHX8	17
DNAH9	17
DPH1	17
EFNB3	17
EPN3	17
ERBB2	17
ERN1	17
ETV4	17
EVPL	17
FAM101B	17
FAM83G	17
FSCN2	17
GEMIN4	17
GGT6	17
GJC1	17
GRB7	17
HOXB5	17
HOXB6	17
HOXB7	17
HOXB8	17
ICAM2	17
INPP5K	17
ITGB4	17
JUP	17
KAT2A	17
KIAA0753	17
KRT15	17
KRT19	17
KRT23	17
LIG3	17
LLGL2	17
LRRC37B	17
MEOX1	17
MFSD6L	17
MKS1	17
MMD	17
MMP28	17
MMP28	17
MPP2	17
MSI2	17
MYBBP1A	17
MYO19	17
MYO19	17
MYO1C	17
NAGS	17
NEK8	17
PECAM1	17
PHF12	17
PLD2	17
PMP22	17
PRR15L	17
PTRF	17
PYCR1	17
QRICH2	17
RAB11FIP4	17
RAI1	17
RAMP2	17
RAP1GAP2	17
RAPGEFL1	17
RILP	17
RNF157	17
RNF43	17
SCN4A	17
SDK2	17
SERPINF1	17
SERPINF1	17
SGSM2	17
SKAP1	17
SLC13A2	17
SLC2A4	17
SLC9A3R1	17
SLFN13	17
SMCR8	17
SNORD1C	17
SOX9	17
SP6	17
SRCIN1	17
SRCIN1	17
STX8	17
TMEM100	17
TMEM11	17
TMEM88	17
TMEM98	17
TNFSF12	17
TNFSF13	17
TNK1	17
TNS4	17
TOM1L1	17
TP53	17
TRAF4	17
TRIM16	17
TTC19	17
UNK	17
USP43	17
VAT1	17
YPEL2	17
ZNF286A	17
ZNF594	17
ZNF750	17
ABCA6	17
AOC3	17
ARHGEF15	17
ASPA	17
AURKB	17
BCL6B	17
BIRC5	17
C17orf53	17
CDC6	17
COL1A1	17
COPZ2	17
CYGB	17
FAM64A	17
FZD2	17
GAS7	17
GSG2	17
HIC1	17
KCNJ12	17
KIF18B	17
KPNA2	17
MFAP4	17
MMP28	17
MMP28	17
MRC2	17
MYO1D	17
NXN	17
NXN	17
NXPH3	17
P2RX5	17
PLXDC1	17
PTRF	17
SERPINF1	17
SERPINF1	17
SHISA6	17
SLC25A19	17
TBX2	17
TIMP2	17
TOP2A	17
WSCD1	17
DSEL	18
DSEL	18
TCF4	18
ACAA2	18
ATP8B1	18
CABYR	18
CHST9	18
CIDEA	18
CLUL1	18
CYB5A	18
DLGAP1	18
DSC1	18
DSC2	18
DSG2	18
ENOSF1	18
KCTD1	18
MBD2	18
MYO5B	18
MYOM1	18
NEDD4L	18
PIGN	18
PSTPIP2	18
PTPN2	18
PTPRM	18
RAB27B	18
SEC11C	18
SERPINB5	18
SLC39A6	18
TCF4	18
TMEM200C	18
TUBB6	18
ZBTB7C	18
ZNF516	18
ARHGAP28	18
CDH2	18
DOK6	18
FHOD3	18
GALNT1	18
GRP	18
PTPRM	18
SKA1	18
TCF4	18
ZNF521	18
ZNF532	18
AXL	19
C3	19
EMP3	19
ICAM1	19
SIGLEC6	19
TSHZ3	19
AKAP8	19
AP1M1	19
AP1M2	19
ARHGAP33	19
B3GNT3	19
BRSK1	19
C19orf12	19
C19orf48	19
C19orf57	19
CA11	19
CADM4	19
CATSPERG	19
CBLC	19
CCDC114	19
CCDC8	19
CD3EAP	19
CEACAM1	19
CEBPG	19
CELF5	19
COX7A1	19
CRB3	19
CXCL17	19
CYP4F12	19
DENND1C	19
DHX34	19
DIRAS1	19
DMKN	19
DNMT1	19
EHD2	19
EPS8L1	19
FAM83E	19
FBL	19
FBN3	19
FBXO17	19
FBXO17	19
FBXO46	19
FBXW9	19
FFAR2	19
FTL	19
FUT2	19
FUT3	19
FUT6	19
FXYD1	19
FXYD3	19
GIPC3	19
GMFG	19
GNG7	19
GPATCH1	19
GPI	19
GPI	19
GPR4	19
GPX4	19
HAUS5	19
HKR1	19
HRC	19
HSPB6	19
ICAM5	19
KANK2	19
KCNC3	19
KCNJ14	19
KCNN4	19
KLC3	19
KLK10	19
KLK13	19
KLK6	19
KLK8	19
LAIR1	19
LAIR1	19
LAIR1	19
LAIR1	19
LAIR1	19
LGI4	19
LIG1	19
LIPE	19
LMTK3	19
LPAR2	19
LRRC8E	19
LSR	19
LYPD3	19
LYPD5	19
MARCH2	19
MIA	19
NAT14	19
NKPD1	19
NOVA2	19
NR2C2AP	19
PAFAH1B3	19
PAK4	19
PCP2	19
PDE4A	19
PEPD	19
PHLDB3	19
PIK3R2	19
PLIN5	19
PNMAL1	19
PODNL1	19
PPP1R13L	19
PRKACA	19
PRR19	19
PRRG2	19
PTBP1	19
RHPN2	19
RRAS	19
SH2D3A	19
SIPA1L3	19
SLC17A7	19
SLC7A10	19
SMARCA4	19
SPINT2	19
STAP2	19
STXBP2	19
SULT2B1	19
TBXA2R	19
TJP3	19
TLE6	19
TMC4	19
TMC4	19
TMC4	19
TMC4	19
TMC4	19
UBA2	19
UQCRFS1	19
ZIK1	19
ZNF101	19
ZNF134	19
ZNF135	19
ZNF136	19
ZNF146	19
ZNF227	19
ZNF229	19
ZNF256	19
ZNF274	19
ZNF304	19
ZNF317	19
ZNF320	19
ZNF418	19
ZNF433	19
ZNF439	19
ZNF443	19
ZNF45	19
ZNF497	19
ZNF525	19
ZNF543	19
ZNF544	19
ZNF550	19
ZNF551	19
ZNF552	19
ZNF561	19
ZNF562	19
ZNF57	19
ZNF586	19
ZNF587	19
ZNF606	19
ZNF627	19
ZNF649	19
ZNF667	19
ZNF675	19
ZNF681	19
ZNF682	19
ZNF700	19
ZNF709	19
ZNF749	19
ZNF776	19
ZNF793	19
ZNF8	19
ZNF814	19
ZNF823	19
ZNF85	19
ZNF85	19
ZNF91	19
ZNF93	19
ZSWIM4	19
ADAMTS10	19
ADAMTSL5	19
AXL	19
CCDC8	19
CILP2	19
CLEC11A	19
CLIP3	19
CNN1	19
COL5A3	19
COMP	19
COX7A1	19
DACT3	19
EHD2	19
KANK2	19
KLF2	19
LYPD5	19
PODNL1	19
RCN3	19
SSC5D	19
SYDE1	19
TMEM59L	19
TSHZ3	19
UBE2S	19
WDR62	19
ZIK1	19
ZNF208	19
ZNF667	19
BMP2	20
CD93	20
ISM1	20
SIRPA	20
TSHZ2	20
ACSS2	20
ADA	20
APCDD1L	20
ATP5E	20
C20orf96	20
CABLES2	20
CBFA2T2	20
CD93	20
CHD6	20
COX4I2	20
CRLS1	20
CST3	20
CSTF1	20
CTSA	20
DIDO1	20
DNMT3B	20
EDN3	20
EYA2	20
FAM110A	20
FERMT1	20
FLRT3	20
GGT7	20
GINS1	20
KCNG1	20
NCOA5	20
OSBPL2	20
OVOL2	20
PABPC1L	20
PARD6B	20
PKIG	20
PPP1R16B	20
PROCR	20
PSMA7	20
PTK6	20
PTPRT	20
PXMP4	20
RBM39	20
SAMD10	20
SDC4	20
SEC23B	20
SLC4A11	20
SNTA1	20
SNX21	20
SNX5	20
SYCP2	20
TFAP2C	20
TGIF2	20
TOMM34	20
WISP2	20
ZNF335	20
ADAM33	20
AURKA	20
BMP7	20
CBLN4	20
CD93	20
CDC25B	20
CPXM1	20
DOK5	20
E2F1	20
FAM83D	20
FOXS1	20
HSPA12B	20
ISM1	20
JAG1	20
MYL9	20
PRND	20
TPX2	20
UBE2C	20
WISP2	20
JAM2	21
KCNJ15	21
APP	21
ATP5J	21
B3GALT5	21
C2CD2	21
CHAF1B	21
CLDN8	21
CXADR	21
DSCR3	21
ERG	21
FAM3B	21
HMGN1	21
HSF2BP	21
ICOSLG	21
IFNGR2	21
IFNGR2	21
IL10RB	21
ITSN1	21
LCA5L	21
MRAP	21
PCBP3	21
PRDM15	21
RBM11	21
RIPK4	21
RSPH1	21
RUNX1	21
SETD4	21
SLC37A1	21
TMPRSS2	21
TMPRSS3	21
URB1	21
ADAMTS5	21
COL18A1	21
COL6A1	21
COL6A2	21
ERG	21
ITSN1	21
JAM2	21
KCNJ15	21
ADM2	22
ADRBK2	22
APOBEC3F	22
APOL6	22
ARHGAP8	22
ATP6V1E1	22
BRD1	22
C22orf23	22
C22orf29	22
C22orf39	22
CCDC157	22
CELSR1	22
CYB5R3	22
DDX17	22
DEPDC5	22
DGCR5	22
DGCR8	22
EFCAB6	22
FAM83F	22
GGT1	22
GGT3P	22
GNAZ	22
H1F0	22
KIAA1671	22
LGALS1	22
LIMK2	22
MB	22
MICALL1	22
NDUFA6	22
NDUFA6	22
NIPSNAP1	22
OSBP2	22
PACSIN2	22
PARVB	22
PATZ1	22
POLDIP3	22
PRR5-ARHGAP8	22
RAB36	22
RASL10A	22
RIBC2	22
SEC14L2	22
sep-03	22
SFI1	22
SLC5A1	22
SOX10	22
SYNGR1	22
TCF20	22
TCF20	22
TCF20	22
TCF20	22
TCF20	22
TCF20	22
TCF20	22
TCN2	22
TIMP3	22
TOB2	22
TUBA8	22
XBP1	22
YDJC	22
ZBED4	22
ZDHHC8P1	22
ZNF74	22
APOBEC3B	22
C1QTNF6	22
CDC45	22
CENPM	22
CHEK2	22
CLDN5	22
CSDC2	22
FBLN1	22
GTSE1	22
KIAA1644	22
MCM5	22
MMP11	22
MN1	22
NEFH	22
PDXP	22
RANBP1	22
SCARF2	22
TIMP3	22
ACSL4	0
CXorf36	0
DOCK11	0
IL3RA	0
LRCH2	0
MXRA5	0
SRPX	0
XPNPEP2	0
ACOT9	0
AP1S2	0
ARMCX2	0
ARMCX5	0
ARSD	0
ARSE	0
BCOR	0
BEX2	0
BEX4	0
CACNA1F	0
CASK	0
CCDC120	0
CCDC160	0
CD99L2	0
CHRDL1	0
CLCN4	0
COL4A5	0
COL4A6	0
CTPS2	0
CXorf36	0
DDX26B	0
DKC1	0
DLG3	0
DMRTC1B	0
DOCK11	0
